node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
GNAQ	HRAS	9606.ENSP00000286548	9606.ENSP00000407586	0	0	0	0	0.055	0.166	0.9	0.631	0.967
GNAQ	RHOA	9606.ENSP00000286548	9606.ENSP00000400175	0	0	0	0	0.049	0.8	0	0.873	0.973
GNAQ	NRAS	9606.ENSP00000286548	9606.ENSP00000358548	0	0	0	0	0.057	0	0.9	0.747	0.974
GNAS	GNA11	9606.ENSP00000360141	9606.ENSP00000078429	0	0	0	0.873	0.076	0.226	0.54	0.201	0.702
GNAS	STAG2	9606.ENSP00000360141	9606.ENSP00000218089	0	0	0	0	0.049	0	0	0.419	0.423
GNAS	MLH1	9606.ENSP00000360141	9606.ENSP00000231790	0	0	0	0	0.042	0	0	0.574	0.574
GNAS	MSH6	9606.ENSP00000360141	9606.ENSP00000234420	0	0	0	0	0.049	0	0	0.4	0.405
GNAS	FLT3	9606.ENSP00000360141	9606.ENSP00000241453	0	0	0	0	0.067	0	0	0.518	0.531
GNAS	KRAS	9606.ENSP00000360141	9606.ENSP00000256078	0	0	0	0	0.044	0.142	0	0.767	0.792
GNAS	PDGFRA	9606.ENSP00000360141	9606.ENSP00000257290	0	0	0	0	0.067	0.106	0	0.571	0.61
GNAS	MDM2	9606.ENSP00000360141	9606.ENSP00000258149	0	0	0	0	0	0.292	0	0.323	0.5
GNAS	KMT2C	9606.ENSP00000360141	9606.ENSP00000262189	0	0	0	0	0.043	0	0	0.447	0.448
GNAS	AXIN1	9606.ENSP00000360141	9606.ENSP00000262320	0	0	0	0	0.055	0.292	0	0.447	0.597
GNAS	KDR	9606.ENSP00000360141	9606.ENSP00000263923	0	0	0	0	0.069	0	0	0.446	0.462
GNAS	PIK3CA	9606.ENSP00000360141	9606.ENSP00000263967	0	0	0	0	0.042	0	0	0.697	0.697
GNAS	DNMT3A	9606.ENSP00000360141	9606.ENSP00000264709	0	0	0	0	0.049	0	0	0.475	0.479
GNAS	TP53	9606.ENSP00000360141	9606.ENSP00000269305	0	0	0	0	0	0.165	0	0.782	0.81
GNAS	ERBB2	9606.ENSP00000360141	9606.ENSP00000269571	0	0	0	0	0	0.046	0	0.543	0.545
GNAS	EGFR	9606.ENSP00000360141	9606.ENSP00000275493	0	0	0	0	0.042	0.369	0	0.571	0.718
GNAS	ATM	9606.ENSP00000360141	9606.ENSP00000278616	0	0	0	0	0.042	0	0	0.571	0.571
GNAS	CSF1R	9606.ENSP00000360141	9606.ENSP00000286301	0	0	0	0	0.062	0	0	0.474	0.485
GNAS	GNAQ	9606.ENSP00000360141	9606.ENSP00000286548	0	0	0.061	0.873	0.093	0.226	0.54	0.212	0.717
GNAS	KIT	9606.ENSP00000360141	9606.ENSP00000288135	0	0	0	0	0.086	0	0	0.542	0.563
GNAS	U2AF1	9606.ENSP00000360141	9606.ENSP00000291552	0	0	0	0	0.042	0	0	0.478	0.478
GNAS	NPM1	9606.ENSP00000360141	9606.ENSP00000296930	0	0	0	0	0.059	0	0	0.694	0.7
GNAS	MAP2K1	9606.ENSP00000360141	9606.ENSP00000302486	0	0	0	0	0.049	0	0	0.396	0.401
GNAS	TERT	9606.ENSP00000360141	9606.ENSP00000309572	0	0	0	0	0	0	0	0.433	0.433
GNAS	EZH2	9606.ENSP00000360141	9606.ENSP00000320147	0	0	0	0	0	0	0	0.506	0.506
GNAS	ARID1A	9606.ENSP00000360141	9606.ENSP00000320485	0	0	0	0	0.05	0	0	0.567	0.571
GNAS	STK11	9606.ENSP00000360141	9606.ENSP00000324856	0	0	0	0	0	0	0	0.595	0.595
GNAS	IDH2	9606.ENSP00000360141	9606.ENSP00000331897	0	0	0	0	0.091	0	0	0.596	0.617
GNAS	MEN1	9606.ENSP00000360141	9606.ENSP00000337088	0	0	0	0	0.074	0	0	0.577	0.591
GNAS	FGFR3	9606.ENSP00000360141	9606.ENSP00000339824	0	0	0	0	0.06	0	0	0.593	0.601
GNAS	SMARCB1	9606.ENSP00000360141	9606.ENSP00000340883	0	0	0	0	0.042	0	0	0.582	0.582
GNAS	SMAD4	9606.ENSP00000360141	9606.ENSP00000341551	0	0	0	0	0.049	0	0	0.69	0.692
GNAS	ERBB4	9606.ENSP00000360141	9606.ENSP00000342235	0	0	0	0	0	0.046	0	0.57	0.572
GNAS	NKX2-1	9606.ENSP00000360141	9606.ENSP00000346879	0	0	0	0	0	0	0	0.525	0.525
GNAS	RET	9606.ENSP00000360141	9606.ENSP00000347942	0	0	0	0	0.06	0	0	0.606	0.613
GNAS	NF1	9606.ENSP00000360141	9606.ENSP00000351015	0	0	0	0	0.049	0	0	0.505	0.509
GNAS	ROS1	9606.ENSP00000360141	9606.ENSP00000357494	0	0	0	0	0.069	0.067	0	0.394	0.427
GNAS	NRAS	9606.ENSP00000360141	9606.ENSP00000358548	0	0	0	0	0.054	0.143	0	0.668	0.707
GNAS	FOXL2	9606.ENSP00000360141	9606.ENSP00000497217	0	0	0	0	0.069	0	0	0.418	0.434
GNAS	MYC	9606.ENSP00000360141	9606.ENSP00000478887	0	0	0	0	0.044	0.161	0	0.353	0.435
GNAS	TET2	9606.ENSP00000360141	9606.ENSP00000442788	0	0	0	0	0	0	0	0.436	0.436
GNAS	ATRX	9606.ENSP00000360141	9606.ENSP00000362441	0	0	0	0	0.074	0	0	0.419	0.439
GNAS	BRCA2	9606.ENSP00000360141	9606.ENSP00000369497	0	0	0	0	0	0	0	0.447	0.447
GNAS	RHOA	9606.ENSP00000360141	9606.ENSP00000400175	0	0	0	0	0.238	0.163	0	0.224	0.461
GNAS	ABL1	9606.ENSP00000360141	9606.ENSP00000361423	0	0	0	0	0	0.067	0	0.48	0.494
GNAS	NOTCH1	9606.ENSP00000360141	9606.ENSP00000498587	0	0	0	0	0.042	0	0	0.514	0.514
GNAS	ASXL1	9606.ENSP00000360141	9606.ENSP00000364839	0	0	0	0	0.056	0	0	0.508	0.516
GNAS	AKT1	9606.ENSP00000360141	9606.ENSP00000451828	0	0	0	0	0.06	0.067	0	0.501	0.524
GNAS	IGF2	9606.ENSP00000360141	9606.ENSP00000391826	0	0	0	0	0.044	0	0	0.528	0.529
GNAS	FGFR1	9606.ENSP00000360141	9606.ENSP00000393312	0	0	0	0	0.06	0	0	0.571	0.579
GNAS	PTPN11	9606.ENSP00000360141	9606.ENSP00000489597	0	0	0	0	0.049	0	0	0.576	0.579
GNAS	JAK2	9606.ENSP00000360141	9606.ENSP00000371067	0	0	0	0	0.068	0.098	0	0.541	0.58
GNAS	MAP2K4	9606.ENSP00000360141	9606.ENSP00000410402	0	0	0	0	0.09	0	0	0.559	0.581
GNAS	PTEN	9606.ENSP00000360141	9606.ENSP00000361021	0	0	0	0	0	0	0	0.582	0.582
GNAS	FGFR2	9606.ENSP00000360141	9606.ENSP00000410294	0	0	0	0	0.06	0	0	0.594	0.602
GNAS	ALK	9606.ENSP00000360141	9606.ENSP00000373700	0	0	0	0	0.073	0.067	0	0.579	0.604
GNAS	CDKN2A	9606.ENSP00000360141	9606.ENSP00000418915	0	0	0	0	0.042	0	0	0.622	0.622
GNAS	FBXW7	9606.ENSP00000360141	9606.ENSP00000474725	0	0	0	0	0	0	0	0.623	0.623
GNAS	CTNNB1	9606.ENSP00000360141	9606.ENSP00000495360	0	0	0	0	0.113	0	0	0.593	0.623
GNAS	IDH1	9606.ENSP00000360141	9606.ENSP00000390265	0	0	0	0	0.082	0	0	0.623	0.639
GNAS	JAK3	9606.ENSP00000360141	9606.ENSP00000432511	0	0	0	0	0.068	0.249	0	0.571	0.673
GNAS	RNF43	9606.ENSP00000360141	9606.ENSP00000463069	0	0	0	0	0	0	0	0.698	0.698
GNAS	BRAF	9606.ENSP00000360141	9606.ENSP00000419060	0	0	0	0	0	0.252	0	0.694	0.761
GNAS	HRAS	9606.ENSP00000360141	9606.ENSP00000407586	0	0	0	0	0	0	0.54	0.609	0.812
GNAS	PRKAR1A	9606.ENSP00000360141	9606.ENSP00000376475	0	0	0	0	0.107	0	0.5	0.827	0.916
GNAS	IGF1R	9606.ENSP00000360141	9606.ENSP00000497069	0	0	0	0	0	0.067	0.9	0.289	0.927
GNAS	SRC	9606.ENSP00000360141	9606.ENSP00000362680	0	0	0	0	0.042	0.071	0.9	0.425	0.942
GNAS	TSHR	9606.ENSP00000360141	9606.ENSP00000441235	0	0	0	0	0	0.9	0.9	0.809	0.997
GREM1	FGF4	9606.ENSP00000498748	9606.ENSP00000168712	0	0	0	0	0	0	0	0.781	0.781
GREM1	MLH1	9606.ENSP00000498748	9606.ENSP00000231790	0	0	0	0	0	0	0	0.433	0.433
GREM1	MSH2	9606.ENSP00000498748	9606.ENSP00000233146	0	0	0	0	0	0	0	0.447	0.447
GREM1	MSH6	9606.ENSP00000498748	9606.ENSP00000234420	0	0	0	0	0	0	0	0.447	0.447
GREM1	SOX9	9606.ENSP00000498748	9606.ENSP00000245479	0	0	0	0	0	0	0	0.508	0.508
GREM1	BARD1	9606.ENSP00000498748	9606.ENSP00000260947	0	0	0	0	0	0.045	0	0.406	0.408
GREM1	KDR	9606.ENSP00000498748	9606.ENSP00000263923	0	0	0	0	0.05	0.405	0	0.586	0.745
GREM1	PMS2	9606.ENSP00000498748	9606.ENSP00000265849	0	0	0	0	0	0	0	0.474	0.474
GREM1	POLE	9606.ENSP00000498748	9606.ENSP00000322570	0	0	0	0	0	0	0	0.576	0.576
GREM1	STK11	9606.ENSP00000498748	9606.ENSP00000324856	0	0	0	0	0	0	0	0.419	0.419
GREM1	FGF3	9606.ENSP00000498748	9606.ENSP00000334122	0	0	0	0	0	0	0	0.515	0.515
GREM1	SMAD4	9606.ENSP00000498748	9606.ENSP00000341551	0	0	0	0	0	0	0	0.507	0.507
GREM1	BMPR1A	9606.ENSP00000498748	9606.ENSP00000361107	0	0	0	0	0	0	0	0.624	0.624
GREM1	BRCA2	9606.ENSP00000498748	9606.ENSP00000369497	0	0	0	0	0.042	0	0	0.574	0.574
GREM1	IGF1	9606.ENSP00000498748	9606.ENSP00000376637	0	0	0	0	0.056	0	0	0.491	0.498
GREM1	IGF2	9606.ENSP00000498748	9606.ENSP00000391826	0	0	0	0	0	0	0	0.476	0.476
GREM1	PMS1	9606.ENSP00000498748	9606.ENSP00000406490	0	0	0	0	0	0	0	0.412	0.412
GREM1	BRCA1	9606.ENSP00000498748	9606.ENSP00000418960	0	0	0	0	0	0	0	0.551	0.551
GREM1	RAD51D	9606.ENSP00000498748	9606.ENSP00000466399	0	0	0	0	0	0	0	0.432	0.432
GREM1	MUTYH	9606.ENSP00000498748	9606.ENSP00000500891	0	0	0	0	0	0	0	0.701	0.701
GRIN2A	NTRK2	9606.ENSP00000332549	9606.ENSP00000277120	0	0	0	0	0.179	0	0	0.58	0.64
GRIN2A	GSK3B	9606.ENSP00000332549	9606.ENSP00000324806	0	0	0	0	0	0	0	0.404	0.404
GRIN2A	EPHA5	9606.ENSP00000332549	9606.ENSP00000480763	0	0	0	0	0.111	0	0	0.439	0.48
GRIN2A	AKT1	9606.ENSP00000332549	9606.ENSP00000451828	0	0	0	0	0	0.077	0	0.646	0.659
GRIN2A	ERBB4	9606.ENSP00000332549	9606.ENSP00000342235	0	0	0	0	0.098	0	0.4	0.606	0.768
GRIN2A	SRC	9606.ENSP00000332549	9606.ENSP00000362680	0	0	0	0	0	0.51	0.4	0.886	0.963
GSK3B	FGF4	9606.ENSP00000324806	9606.ENSP00000168712	0	0	0	0	0	0	0	0.495	0.495
GSK3B	MAPK1	9606.ENSP00000324806	9606.ENSP00000215832	0	0	0	0.766	0.327	0.342	0	0.464	0.742
GSK3B	AURKA	9606.ENSP00000324806	9606.ENSP00000216911	0	0	0	0.622	0.042	0.523	0	0.535	0.769
GSK3B	TSC2	9606.ENSP00000324806	9606.ENSP00000219476	0	0	0	0	0.056	0.512	0.9	0.818	0.99
GSK3B	HGF	9606.ENSP00000324806	9606.ENSP00000222390	0	0	0	0	0	0.096	0	0.472	0.502
GSK3B	CCND1	9606.ENSP00000324806	9606.ENSP00000227507	0	0	0	0	0	0.409	0.9	0.803	0.987
GSK3B	CDKN1B	9606.ENSP00000324806	9606.ENSP00000228872	0	0	0	0	0.217	0.047	0	0.532	0.62
GSK3B	SOX9	9606.ENSP00000324806	9606.ENSP00000245479	0	0	0	0	0.042	0.516	0	0.464	0.73
GSK3B	SMO	9606.ENSP00000324806	9606.ENSP00000249373	0	0	0	0	0	0.071	0	0.511	0.526
GSK3B	KRAS	9606.ENSP00000324806	9606.ENSP00000256078	0	0	0	0	0.113	0.11	0	0.529	0.596
GSK3B	NOTCH2	9606.ENSP00000324806	9606.ENSP00000256646	0	0	0	0	0.06	0.334	0	0.765	0.84
GSK3B	APC	9606.ENSP00000324806	9606.ENSP00000257430	0	0	0	0	0.095	0.863	0.9	0.996	0.999
GSK3B	CDK4	9606.ENSP00000324806	9606.ENSP00000257904	0	0	0	0.727	0.044	0.098	0.75	0.202	0.805
GSK3B	MDM2	9606.ENSP00000324806	9606.ENSP00000258149	0	0	0	0	0.07	0.299	0	0.581	0.703
GSK3B	CCND2	9606.ENSP00000324806	9606.ENSP00000261254	0	0	0	0	0	0	0.9	0.413	0.938
GSK3B	CDH1	9606.ENSP00000324806	9606.ENSP00000261769	0	0	0	0	0	0.403	0	0.83	0.894
GSK3B	SMAD2	9606.ENSP00000324806	9606.ENSP00000262160	0	0	0	0	0.056	0.091	0	0.582	0.61
GSK3B	AXIN1	9606.ENSP00000324806	9606.ENSP00000262320	0	0	0	0	0.093	0.996	0.9	0.999	0.999
GSK3B	CREBBP	9606.ENSP00000324806	9606.ENSP00000262367	0	0	0	0	0.269	0.071	0	0.462	0.603
GSK3B	CCNE1	9606.ENSP00000324806	9606.ENSP00000262643	0	0	0	0	0	0.61	0	0.378	0.748
GSK3B	MAP2K2	9606.ENSP00000324806	9606.ENSP00000262948	0	0	0	0.607	0.072	0.161	0.9	0.269	0.935
GSK3B	EP300	9606.ENSP00000324806	9606.ENSP00000263253	0	0	0	0	0.144	0.071	0	0.474	0.546
GSK3B	NOTCH3	9606.ENSP00000324806	9606.ENSP00000263388	0	0	0	0	0	0.334	0	0.307	0.518
GSK3B	PIK3CA	9606.ENSP00000324806	9606.ENSP00000263967	0	0	0	0	0.199	0.069	0	0.544	0.63
GSK3B	CUL3	9606.ENSP00000324806	9606.ENSP00000264414	0	0	0	0	0.139	0.071	0	0.516	0.579
GSK3B	TP53	9606.ENSP00000324806	9606.ENSP00000269305	0	0	0	0	0	0.633	0	0.981	0.992
GSK3B	ERBB2	9606.ENSP00000324806	9606.ENSP00000269571	0	0	0	0	0	0.091	0	0.552	0.575
GSK3B	RASA1	9606.ENSP00000324806	9606.ENSP00000274376	0	0	0	0	0.214	0.045	0	0.371	0.487
GSK3B	EGFR	9606.ENSP00000324806	9606.ENSP00000275493	0	0	0	0.568	0.047	0.091	0	0.548	0.574
GSK3B	NTRK2	9606.ENSP00000324806	9606.ENSP00000277120	0	0	0	0	0	0.071	0	0.484	0.5
GSK3B	ATM	9606.ENSP00000324806	9606.ENSP00000278616	0	0	0	0	0.042	0	0	0.489	0.489
GSK3B	MYCN	9606.ENSP00000324806	9606.ENSP00000281043	0	0	0	0	0	0.18	0	0.463	0.541
GSK3B	ARAF	9606.ENSP00000324806	9606.ENSP00000290277	0	0	0	0.571	0.05	0	0.9	0.129	0.91
GSK3B	RICTOR	9606.ENSP00000324806	9606.ENSP00000296782	0	0	0	0	0.049	0.524	0	0.518	0.763
GSK3B	TSC1	9606.ENSP00000324806	9606.ENSP00000298552	0	0	0	0	0.057	0.362	0.9	0.637	0.975
GSK3B	SDHAF2	9606.ENSP00000324806	9606.ENSP00000301761	0	0	0	0	0.083	0	0	0.445	0.469
GSK3B	MAP2K1	9606.ENSP00000324806	9606.ENSP00000302486	0	0	0	0.6	0.075	0.161	0.9	0.312	0.939
GSK3B	AXIN2	9606.ENSP00000324806	9606.ENSP00000302625	0	0	0	0	0.06	0.921	0.9	0.996	0.999
GSK3B	INSR	9606.ENSP00000324806	9606.ENSP00000303830	0	0	0	0	0	0	0	0.471	0.471
GSK3B	IRS1	9606.ENSP00000324806	9606.ENSP00000304895	0	0	0	0	0.049	0.334	0	0.709	0.799
GSK3B	RPTOR	9606.ENSP00000324806	9606.ENSP00000307272	0	0	0	0	0.049	0.052	0	0.531	0.54
GSK3B	TERT	9606.ENSP00000324806	9606.ENSP00000309572	0	0	0	0	0	0.049	0	0.431	0.435
GSK3B	MET	9606.ENSP00000324806	9606.ENSP00000317272	0	0	0	0	0	0.188	0	0.475	0.555
GSK3B	EZH2	9606.ENSP00000324806	9606.ENSP00000320147	0	0	0	0	0.049	0.077	0	0.46	0.485
GSK3B	SOX2	9606.ENSP00000324806	9606.ENSP00000323588	0	0	0	0	0	0.054	0	0.601	0.606
GSK3B	PPP2R1A	9606.ENSP00000324806	9606.ENSP00000324804	0	0	0	0	0.11	0	0.5	0.346	0.684
GSK3B	GRIN2A	9606.ENSP00000324806	9606.ENSP00000332549	0	0	0	0	0	0	0	0.404	0.404
GSK3B	IGF2	9606.ENSP00000324806	9606.ENSP00000391826	0	0	0	0	0	0	0	0.418	0.418
GSK3B	MYD88	9606.ENSP00000324806	9606.ENSP00000498321	0	0	0	0	0.069	0.095	0	0.364	0.418
GSK3B	RAC1	9606.ENSP00000324806	9606.ENSP00000348461	0	0	0	0	0.092	0.11	0	0.339	0.419
GSK3B	TGFBR1	9606.ENSP00000324806	9606.ENSP00000447297	0	0	0	0	0.074	0	0	0.404	0.424
GSK3B	MAP3K1	9606.ENSP00000324806	9606.ENSP00000382423	0	0	0	0.623	0.092	0.313	0	0.154	0.426
GSK3B	PIK3CD	9606.ENSP00000324806	9606.ENSP00000366563	0	0	0	0	0.042	0.069	0	0.41	0.428
GSK3B	DICER1	9606.ENSP00000324806	9606.ENSP00000437256	0	0	0	0	0.149	0.045	0	0.362	0.436
GSK3B	SF3B1	9606.ENSP00000324806	9606.ENSP00000335321	0	0	0	0	0.064	0.07	0.4	0.067	0.447
GSK3B	SDHC	9606.ENSP00000324806	9606.ENSP00000356953	0	0	0	0	0.049	0	0.113	0.398	0.448
GSK3B	HRAS	9606.ENSP00000324806	9606.ENSP00000407586	0	0	0	0	0.074	0.11	0	0.388	0.451
GSK3B	FGF3	9606.ENSP00000324806	9606.ENSP00000334122	0	0	0	0	0	0	0	0.455	0.455
GSK3B	NRAS	9606.ENSP00000324806	9606.ENSP00000358548	0	0	0	0	0.129	0.11	0	0.355	0.457
GSK3B	PIK3CB	9606.ENSP00000324806	9606.ENSP00000501150	0	0	0	0	0.06	0.069	0	0.433	0.46
GSK3B	NTRK1	9606.ENSP00000324806	9606.ENSP00000431418	0	0	0	0	0	0.071	0	0.447	0.464
GSK3B	PIK3CG	9606.ENSP00000324806	9606.ENSP00000419260	0	0	0	0	0	0.069	0	0.452	0.468
GSK3B	XPO1	9606.ENSP00000324806	9606.ENSP00000384863	0	0	0	0	0.054	0.172	0	0.377	0.469
GSK3B	PIK3R1	9606.ENSP00000324806	9606.ENSP00000428056	0	0	0	0	0.074	0.093	0	0.449	0.497
GSK3B	PRKN	9606.ENSP00000324806	9606.ENSP00000355865	0	0	0	0	0	0.051	0	0.493	0.498
GSK3B	CASP8	9606.ENSP00000324806	9606.ENSP00000351273	0	0	0	0	0.042	0.067	0	0.485	0.5
GSK3B	ABL1	9606.ENSP00000324806	9606.ENSP00000361423	0	0	0	0.566	0.049	0	0	0.497	0.501
GSK3B	CDKN2A	9606.ENSP00000324806	9606.ENSP00000418915	0	0	0	0	0.042	0.095	0	0.471	0.501
GSK3B	JAK2	9606.ENSP00000324806	9606.ENSP00000371067	0	0	0	0.59	0.067	0.067	0	0.483	0.51
GSK3B	CHEK1	9606.ENSP00000324806	9606.ENSP00000391090	0	0	0	0.583	0	0.092	0	0.486	0.514
GSK3B	DNMT1	9606.ENSP00000324806	9606.ENSP00000352516	0	0.005	0	0	0.103	0.136	0	0.431	0.521
GSK3B	IL10	9606.ENSP00000324806	9606.ENSP00000412237	0	0	0	0	0	0.052	0	0.52	0.526
GSK3B	KLF4	9606.ENSP00000324806	9606.ENSP00000363804	0	0	0	0	0	0.073	0	0.512	0.528
GSK3B	CDKN1A	9606.ENSP00000324806	9606.ENSP00000384849	0	0	0	0	0.042	0.047	0	0.525	0.529
GSK3B	PTPN11	9606.ENSP00000324806	9606.ENSP00000489597	0	0	0	0	0.056	0.271	0	0.376	0.533
GSK3B	MAP2K4	9606.ENSP00000324806	9606.ENSP00000410402	0	0	0	0.593	0.437	0.105	0	0.17	0.545
GSK3B	RNF43	9606.ENSP00000324806	9606.ENSP00000463069	0	0	0	0	0	0.298	0	0.381	0.547
GSK3B	H3-5	9606.ENSP00000324806	9606.ENSP00000339835	0	0	0	0	0.055	0.095	0	0.522	0.555
GSK3B	PRKAR1A	9606.ENSP00000324806	9606.ENSP00000376475	0	0	0	0	0.108	0.429	0	0.204	0.559
GSK3B	CD274	9606.ENSP00000324806	9606.ENSP00000370989	0	0	0	0	0	0.292	0	0.417	0.569
GSK3B	BCL2L11	9606.ENSP00000324806	9606.ENSP00000376943	0	0	0	0	0.06	0	0	0.566	0.574
GSK3B	KEAP1	9606.ENSP00000324806	9606.ENSP00000377245	0	0	0	0	0.055	0	0	0.577	0.583
GSK3B	IRS2	9606.ENSP00000324806	9606.ENSP00000365016	0	0	0	0	0.049	0.098	0	0.553	0.583
GSK3B	SMAD4	9606.ENSP00000324806	9606.ENSP00000341551	0	0	0	0	0.139	0.091	0	0.519	0.59
GSK3B	MITF	9606.ENSP00000324806	9606.ENSP00000391803	0	0	0	0	0	0.054	0	0.602	0.607
GSK3B	BRCA1	9606.ENSP00000324806	9606.ENSP00000418960	0	0	0	0	0.049	0	0	0.607	0.61
GSK3B	H3C12	9606.ENSP00000324806	9606.ENSP00000352252	0	0	0	0	0.055	0.22	0	0.521	0.617
GSK3B	ESR1	9606.ENSP00000324806	9606.ENSP00000405330	0	0	0	0	0	0.071	0	0.618	0.629
GSK3B	PARP1	9606.ENSP00000324806	9606.ENSP00000355759	0	0	0	0	0.049	0.163	0	0.588	0.643
GSK3B	IGF1R	9606.ENSP00000324806	9606.ENSP00000497069	0	0	0	0	0.095	0	0	0.621	0.643
GSK3B	RHOA	9606.ENSP00000324806	9606.ENSP00000400175	0	0	0	0	0.086	0.11	0	0.614	0.659
GSK3B	IGF1	9606.ENSP00000324806	9606.ENSP00000376637	0	0	0	0	0	0.063	0	0.666	0.674
GSK3B	YAP1	9606.ENSP00000324806	9606.ENSP00000478927	0	0	0	0	0.044	0.525	0	0.373	0.691
GSK3B	PTCH1	9606.ENSP00000324806	9606.ENSP00000332353	0	0	0	0	0.049	0.047	0	0.691	0.696
GSK3B	MCL1	9606.ENSP00000324806	9606.ENSP00000358022	0	0	0	0	0.067	0.301	0	0.579	0.702
GSK3B	STK11	9606.ENSP00000324806	9606.ENSP00000324856	0	0	0	0.598	0.064	0.331	0	0.573	0.71
GSK3B	BCL2	9606.ENSP00000324806	9606.ENSP00000381185	0	0	0	0	0.049	0	0	0.729	0.731
GSK3B	TNFAIP3	9606.ENSP00000324806	9606.ENSP00000481570	0	0	0	0	0.042	0.522	0	0.469	0.736
GSK3B	MTOR	9606.ENSP00000324806	9606.ENSP00000354558	0	0	0	0	0.135	0.095	0	0.746	0.784
GSK3B	PDPK1	9606.ENSP00000324806	9606.ENSP00000344220	0	0	0	0.607	0.227	0.338	0.5	0.312	0.801
GSK3B	NOTCH1	9606.ENSP00000324806	9606.ENSP00000498587	0	0	0	0	0.049	0.334	0	0.722	0.809
GSK3B	BCL2L1	9606.ENSP00000324806	9606.ENSP00000365230	0	0	0	0	0.06	0.292	0	0.763	0.828
GSK3B	XIAP	9606.ENSP00000324806	9606.ENSP00000360242	0	0	0	0	0.074	0.536	0	0.65	0.836
GSK3B	AR	9606.ENSP00000324806	9606.ENSP00000363822	0	0	0	0	0	0.314	0	0.778	0.841
GSK3B	FBXW7	9606.ENSP00000324806	9606.ENSP00000474725	0	0	0	0	0.06	0.328	0.5	0.599	0.856
GSK3B	SRC	9606.ENSP00000324806	9606.ENSP00000362680	0	0	0	0	0.044	0.07	0	0.863	0.867
GSK3B	PTEN	9606.ENSP00000324806	9606.ENSP00000361021	0	0	0	0	0.056	0.092	0	0.899	0.906
GSK3B	JUN	9606.ENSP00000324806	9606.ENSP00000360266	0	0	0	0	0.059	0.697	0	0.704	0.908
GSK3B	SUFU	9606.ENSP00000324806	9606.ENSP00000358918	0	0	0	0	0.067	0.073	0.75	0.675	0.92
GSK3B	RAF1	9606.ENSP00000324806	9606.ENSP00000401888	0	0	0	0.575	0.061	0	0.9	0.241	0.922
GSK3B	BRAF	9606.ENSP00000324806	9606.ENSP00000419060	0	0	0	0.577	0.049	0	0.9	0.283	0.925
GSK3B	CCND3	9606.ENSP00000324806	9606.ENSP00000362082	0	0	0	0	0	0	0.9	0.384	0.935
GSK3B	SMAD3	9606.ENSP00000324806	9606.ENSP00000332973	0	0	0	0	0.074	0.535	0	0.894	0.95
GSK3B	NFE2L2	9606.ENSP00000324806	9606.ENSP00000380252	0	0	0	0	0.049	0.547	0.75	0.62	0.953
GSK3B	AKT3	9606.ENSP00000324806	9606.ENSP00000500582	0	0	0	0.586	0	0.552	0.9	0.254	0.963
GSK3B	AKT2	9606.ENSP00000324806	9606.ENSP00000375892	0	0	0	0.582	0.067	0.532	0.9	0.536	0.977
GSK3B	AMER1	9606.ENSP00000324806	9606.ENSP00000364003	0	0	0	0	0.067	0	0.8	0.968	0.993
GSK3B	MYC	9606.ENSP00000324806	9606.ENSP00000478887	0	0	0	0	0	0.822	0.9	0.839	0.996
GSK3B	AKT1	9606.ENSP00000324806	9606.ENSP00000451828	0	0	0	0.579	0.138	0.929	0.9	0.428	0.996
GSK3B	CTNNB1	9606.ENSP00000324806	9606.ENSP00000495360	0	0	0	0	0.054	0.991	0.9	0.999	0.999
H1-2	BRD4	9606.ENSP00000339566	9606.ENSP00000263377	0	0	0	0	0.072	0.521	0	0.245	0.635
H1-2	RB1	9606.ENSP00000339566	9606.ENSP00000267163	0	0	0	0	0.042	0	0.4	0.07	0.419
H1-2	TP53	9606.ENSP00000339566	9606.ENSP00000269305	0	0	0	0	0.049	0.164	0.4	0.308	0.625
H1-2	H2BC5	9606.ENSP00000339566	9606.ENSP00000289316	0	0.007	0	0	0.789	0.116	0	0.459	0.89
H1-2	NPM1	9606.ENSP00000339566	9606.ENSP00000296930	0	0	0	0	0.076	0.421	0	0.475	0.694
H1-2	KMT2D	9606.ENSP00000339566	9606.ENSP00000301067	0	0	0	0	0.058	0	0	0.444	0.453
H1-2	NSD1	9606.ENSP00000339566	9606.ENSP00000395929	0	0	0	0	0	0.393	0	0.075	0.414
H1-2	CTNNB1	9606.ENSP00000339566	9606.ENSP00000495360	0	0	0	0	0.048	0.359	0	0.125	0.42
H1-2	CDC73	9606.ENSP00000339566	9606.ENSP00000356405	0	0	0	0	0.102	0.292	0	0.164	0.422
H1-2	ATRX	9606.ENSP00000339566	9606.ENSP00000362441	0	0	0	0	0.061	0.3	0	0.206	0.434
H1-2	H3-5	9606.ENSP00000339566	9606.ENSP00000339835	0	0	0	0	0.062	0.139	0	0.4	0.473
H1-2	DNMT1	9606.ENSP00000339566	9606.ENSP00000352516	0	0	0	0	0.066	0	0	0.492	0.505
H1-2	TOP1	9606.ENSP00000339566	9606.ENSP00000354522	0	0	0	0	0.073	0.292	0	0.404	0.575
H1-2	H3C12	9606.ENSP00000339566	9606.ENSP00000352252	0	0	0	0	0.117	0.139	0	0.503	0.589
